,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER
1358,6111.0,65.543866,1.0,522.5,0.0,522.5,0.0,0.666667,0.0,0.444444,0.0,0.0,6.0,1500.0,539.012923,105.04247,1.0,9.0,4
1359,7679.0,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,2500.0,149.743686,106.73778,0.2,12.0,4
1360,1195.0,3066.86081,1.0,84.65,0.0,84.65,0.0,0.75,0.0,0.75,0.0,0.0,9.0,8000.0,922.962087,711.596731,0.0,12.0,4
1361,2079.0,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0.0,36.0,8000.0,2422.911622,187.046284,0.888889,12.0,1
1362,5457.0,95.853493,0.545455,796.9,0.0,796.9,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1950.0,1475.770687,160.568063,0.222222,12.0,4
1363,7517.0,383.449462,1.0,1159.06,1146.06,13.0,0.0,0.75,0.75,0.083333,0.0,0.0,28.0,500.0,1346.951277,262.260305,0.083333,12.0,3
1364,4137.0,188.132508,1.0,515.88,79.0,436.88,0.0,0.833333,0.083333,0.75,0.0,0.0,14.0,2700.0,601.729266,194.534934,0.0,12.0,4
1365,7247.0,219.749851,1.0,1208.38,0.0,1208.38,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1000.0,1256.084967,187.61419,0.083333,12.0,4
1366,8373.0,97.707192,0.833333,634.55,0.0,634.55,0.0,0.833333,0.0,0.666667,0.0,0.0,10.0,1000.0,561.460058,81.781365,1.0,6.0,4
1367,8665.0,153.003135,1.0,96.2,0.0,96.2,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,9000.0,326.168469,202.58767,0.0,12.0,4
1368,3333.0,536.104848,1.0,8591.31,8008.5,582.81,0.0,0.916667,0.666667,0.166667,0.0,0.0,14.0,1000.0,8390.497243,659.502436,0.416667,12.0,1
1369,5013.0,889.767658,1.0,2997.02,1823.02,1174.0,0.0,0.916667,0.416667,0.916667,0.0,0.0,22.0,7000.0,2199.48968,244.279734,0.0,12.0,1
1370,135.0,2692.671422,1.0,13013.5,9849.05,3164.45,0.0,1.0,1.0,0.833333,0.0,0.0,200.0,7000.0,11250.01917,723.647022,0.0,12.0,1
1371,1155.0,241.097264,1.0,790.6,63.9,726.7,0.0,1.0,0.083333,1.0,0.0,0.0,42.0,1500.0,478.948292,168.169675,0.166667,12.0,1
1372,1859.0,149.59894,1.0,2009.64,206.0,1803.64,0.0,1.0,0.083333,1.0,0.0,0.0,23.0,16500.0,1886.871621,150.495102,0.636364,12.0,1
1373,4925.0,79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0.0,24.0,2500.0,697.977603,183.858351,0.583333,12.0,4
1374,5331.0,135.418099,1.0,777.16,0.0,777.16,0.0,1.0,0.0,1.0,0.0,0.0,47.0,3000.0,601.471905,174.116193,0.0,12.0,4
1375,6109.0,324.055174,1.0,2075.13,1100.0,975.13,0.0,1.0,0.083333,1.0,0.0,0.0,48.0,1500.0,1653.941553,305.331243,0.25,12.0,1
1376,6387.0,179.765708,1.0,1628.62,1233.9,394.72,0.0,1.0,1.0,0.75,0.0,0.0,36.0,5000.0,1642.917096,183.307728,0.583333,12.0,1
1377,7131.0,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,3000.0,1620.193277,857.535876,0.0,12.0,3
1378,7239.0,71.345309,1.0,1166.76,0.0,1166.76,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,1137.865785,162.610445,0.75,12.0,4
1379,7273.0,27.625906,0.818182,234.48,0.0,234.48,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,109.281131,93.62464,0.0,12.0,4
1380,7591.0,3267.962664,1.0,1910.51,0.0,1910.51,0.0,1.0,0.0,1.0,0.0,0.0,65.0,3000.0,2553.372888,3339.39289,0.0,12.0,4
1381,7805.0,1551.331695,1.0,349.92,0.0,349.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,321.763599,7433.189695,0.0,12.0,4
1382,7841.0,12.039121,1.0,274.98,0.0,274.98,0.0,1.0,0.0,0.833333,0.0,0.0,6.0,1500.0,310.575541,96.1318924,0.0,6.0,4
1383,7983.0,10.665069,1.0,85.89,0.0,85.89,0.0,1.0,0.0,0.857143,0.0,0.0,7.0,1000.0,72.475127,76.41925,0.666667,7.0,4
1384,8531.0,96.699394,0.545455,1475.23,1475.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,4000.0,1595.023315,34.819015,0.0,12.0,3
1385,1239.0,7088.358802,1.0,0.0,0.0,0.0,3118.050456,0.0,0.0,0.0,0.083333,2.0,0.0,7500.0,4539.526102,2183.319473,0.0,12.0,0
1386,2867.0,2128.151695,1.0,0.0,0.0,0.0,19.345729,0.0,0.0,0.0,0.083333,1.0,0.0,2100.0,138.907177,13266.3819,0.0,12.0,0
1387,4113.0,556.912886,1.0,0.0,0.0,0.0,972.223685,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,1968.065171,188.435841,0.083333,12.0,0
1388,4197.0,3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1.0,0.0,8000.0,744.90895,715.509134,0.0,12.0,0
1389,6747.0,1863.787327,1.0,0.0,0.0,0.0,1998.061069,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,749.522371,439.864871,0.0,12.0,0
1390,8409.0,77.087831,0.363636,311.81,311.81,0.0,261.469776,0.25,0.25,0.0,0.083333,1.0,4.0,4000.0,109.704849,132.31002,0.0,12.0,3
1391,8501.0,701.135691,1.0,1004.04,624.0,380.04,181.874234,0.416667,0.166667,0.25,0.083333,1.0,6.0,3000.0,359.829195,190.226811,0.0,12.0,2
1392,3497.0,267.668693,1.0,2518.37,607.56,1910.81,18.561424,1.0,0.583333,1.0,0.083333,1.0,51.0,2500.0,2319.258937,172.731484,0.166667,12.0,1
1393,6669.0,1403.574083,1.0,1831.57,697.94,1133.63,1909.684135,1.0,0.583333,1.0,0.083333,1.0,61.0,8000.0,427.189102,325.34638,0.0,12.0,2
1394,3599.0,173.940108,0.5,958.5,958.5,0.0,404.991463,0.3,0.3,0.0,0.1,2.0,6.0,16000.0,3213.848412,76.806928,1.0,10.0,3
1395,6289.0,1382.936306,0.875,336.0,0.0,336.0,4158.990631,0.875,0.0,0.75,0.125,5.0,7.0,4000.0,754.256439,681.059427,0.6,8.0,2
1396,6149.0,2150.940844,1.0,1105.74,0.0,1105.74,2220.336732,1.0,0.0,0.857143,0.142857,7.0,13.0,2500.0,631.429223,2825.419309,0.0,7.0,2
1397,2197.0,1849.017387,1.0,0.0,0.0,0.0,838.008227,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,433.218956,837.7785,0.0,12.0,0
1398,4907.0,5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,1362.966798,2019.027883,0.0,12.0,0
1399,7827.0,540.691281,1.0,0.0,0.0,0.0,155.663715,0.0,0.0,0.0,0.166667,3.0,0.0,2200.0,1561.37344,375.333662,0.083333,12.0,0
1400,7879.0,226.306461,0.363636,0.0,0.0,0.0,788.235661,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,184.701045,217.492643,0.0,12.0,0
1401,7957.0,900.292445,0.909091,0.0,0.0,0.0,1103.829113,0.0,0.0,0.0,0.166667,6.0,0.0,1400.0,190.33293,216.278844,0.0,12.0,0
1402,7193.0,2551.808695,1.0,179.9,179.9,0.0,196.095144,0.25,0.25,0.0,0.166667,3.0,7.0,3000.0,586.174437,924.177666,0.0,12.0,3
1403,8431.0,2317.222844,1.0,741.02,741.02,0.0,1101.246941,0.583333,0.583333,0.0,0.166667,2.0,11.0,8200.0,1047.497885,574.751651,0.0,12.0,3
1404,8175.0,4143.074668,1.0,1074.27,1074.27,0.0,190.242856,0.75,0.75,0.0,0.166667,3.0,21.0,6000.0,926.813916,1175.934462,0.0,12.0,3
1405,4023.0,1125.539048,1.0,645.96,59.9,586.06,1214.196152,1.0,0.166667,0.916667,0.166667,2.0,35.0,1500.0,693.631165,384.147394,0.1,12.0,2
1406,6063.0,1031.037548,1.0,0.0,0.0,0.0,1117.043527,0.0,0.0,0.0,0.181818,8.0,0.0,1200.0,157.740697,2021.959242,0.0,11.0,0
1407,6953.0,4025.646358,1.0,0.0,0.0,0.0,1189.418695,0.0,0.0,0.0,0.25,3.0,0.0,5650.0,1138.104685,1210.778254,0.0,12.0,0
1408,8007.0,1075.032405,1.0,0.0,0.0,0.0,134.388107,0.0,0.0,0.0,0.25,6.0,0.0,1200.0,585.94084,262.139361,0.0,12.0,0
1409,1139.0,1593.364737,1.0,2298.49,684.2,1614.29,554.604914,1.0,0.416667,1.0,0.25,3.0,53.0,4500.0,1082.087826,347.210824,0.0,12.0,2
1410,625.0,239.101942,1.0,750.0,0.0,750.0,1299.253842,0.857143,0.0,0.714286,0.285714,3.0,6.0,6500.0,2021.846497,96.572665,0.428571,7.0,2
1411,945.0,6371.35328,1.0,0.0,0.0,0.0,3546.56566,0.0,0.0,0.0,0.333333,11.0,0.0,7000.0,1914.79158,3654.599824,0.0,12.0,0
1412,4233.0,1663.967468,1.0,0.0,0.0,0.0,2123.721395,0.0,0.0,0.0,0.333333,9.0,0.0,2500.0,1566.483167,391.114652,0.0,12.0,0
1413,4327.0,1647.932117,1.0,0.0,0.0,0.0,93.690441,0.0,0.0,0.0,0.333333,4.0,0.0,1800.0,390.2023,717.310059,0.0,12.0,0
1414,3709.0,3541.769505,1.0,0.0,0.0,0.0,2238.32876,0.0,0.0,0.0,0.416667,10.0,0.0,15500.0,899.712442,773.302151,0.0,12.0,0
1415,3789.0,4226.8188,1.0,0.0,0.0,0.0,3425.647464,0.0,0.0,0.0,0.416667,8.0,0.0,7000.0,1226.710941,1281.843775,0.0,12.0,0
1416,8163.0,839.081567,0.727273,0.0,0.0,0.0,609.463327,0.0,0.0,0.0,0.416667,6.0,0.0,1800.0,2719.934613,406.996136,0.125,12.0,0
1417,1751.0,3250.621234,1.0,247.31,0.0,247.31,823.112588,0.583333,0.0,0.5,0.416667,6.0,7.0,4000.0,1016.490545,1014.858941,0.0,12.0,2
1418,4191.0,636.560481,0.666667,202.77,181.61,21.16,1148.569187,0.5,0.333333,0.166667,0.5,9.0,5.0,1500.0,76.573549,128.452063,0.0,6.0,2
1419,1099.0,6733.58763,1.0,280.0,0.0,280.0,3048.091637,1.0,0.0,0.916667,0.5,9.0,12.0,11000.0,1713.576478,1609.511846,0.0,12.0,2
1420,1507.0,4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11.0,2.0,5500.0,1250.695005,2070.907379,0.0,9.0,0
1421,5485.0,3753.102666,1.0,0.0,0.0,0.0,702.912179,0.0,0.0,0.0,0.583333,7.0,0.0,11000.0,1029.476417,921.100658,0.0,12.0,0
1422,2157.0,2822.483318,1.0,1203.05,780.13,422.92,3521.075329,0.583333,0.5,0.166667,0.583333,10.0,16.0,8500.0,4359.919494,624.012723,0.083333,12.0,2
1423,233.0,2306.682105,1.0,280.0,280.0,0.0,1708.514116,0.166667,0.166667,0.0,0.666667,15.0,3.0,3000.0,3344.167438,543.795825,0.0,12.0,0
1424,2133.0,2694.354265,1.0,0.0,0.0,0.0,3711.466877,0.0,0.0,0.0,0.75,36.0,0.0,8500.0,3388.94577,567.291789,0.0,12.0,0
1425,7687.0,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24.0,15.0,10000.0,1919.630466,1731.549385,0.0,12.0,2
1426,8811.0,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21.0,60.0,13500.0,3021.575846,2074.581541,0.0,12.0,2
1427,7643.0,3732.224017,1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.833333,23.0,0.0,4500.0,1086.72505,1535.949295,0.0,12.0,0
1428,1697.0,168.600813,1.0,1949.73,1243.45,706.28,2768.260223,1.0,0.916667,0.666667,0.833333,33.0,62.0,2000.0,4706.338518,114.611791,0.916667,12.0,2
1429,1309.0,35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,7500.0,68.205028,200.03439,0.0,12.0,3
1430,2041.0,37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1800.0,546.417272,134.985783,0.25,12.0,3
1431,2159.0,4.766639,0.363636,32.22,0.0,32.22,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,6000.0,185.232035,124.66745,0.5,12.0,4
1432,4129.0,2308.191918,1.0,47.8,0.0,47.8,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,3000.0,617.883193,590.47289,0.0,12.0,3
1433,8439.0,1699.100066,1.0,73.5,73.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1700.0,429.500066,992.881958,0.0,12.0,3
1434,8629.0,0.228572,0.125,60.0,60.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,1.0,1500.0,438.738982,185.3680516,0.0,8.0,3
1435,4047.0,7.833571,0.181818,92.24,0.0,92.24,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,484.14452,83.689672,0.5,12.0,4
1436,4425.0,0.919387,0.181818,251.5,251.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,1200.0,712.364811,42.09599,0.0,12.0,3
1437,4733.0,27.254213,0.454545,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,2500.0,312.771691,57.214333,0.1,12.0,3
1438,4799.0,7.166625,0.454545,62.0,0.0,62.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,3000.0,132.643754,51.950904,0.142857,12.0,4
1439,6211.0,882.423211,1.0,288.75,270.0,18.75,0.0,0.166667,0.083333,0.083333,0.0,0.0,3.0,1000.0,450.107573,400.171096,0.0,12.0,3
1440,6489.0,581.583282,1.0,124.65,124.65,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,600.0,312.63967,515.450846,0.0,12.0,3
1441,3131.0,383.370294,1.0,326.74,326.74,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,600.0,525.776492,199.590057,0.0,12.0,3
1442,4091.0,64.472043,0.727273,200.02,0.0,200.02,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1200.0,442.334336,170.875613,0.222222,12.0,4
1443,1007.0,29.60298,0.545455,144.94,0.0,144.94,0.0,0.333333,0.0,0.25,0.0,0.0,7.0,5000.0,249.685121,88.988794,0.181818,12.0,4
1444,107.0,2076.211673,1.0,1057.0,0.0,1057.0,0.0,0.416667,0.0,0.333333,0.0,0.0,8.0,2500.0,696.769705,711.321984,0.0,12.0,4
1445,5001.0,16.065938,0.545455,154.45,0.0,154.45,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,4000.0,301.05373,122.199314,0.166667,12.0,4
1446,5399.0,858.857651,1.0,1013.61,631.13,382.48,0.0,0.5,0.25,0.416667,0.0,0.0,13.0,2500.0,739.761292,257.745004,0.0,12.0,1
1447,6103.0,33.384649,0.909091,109.32,69.32,40.0,0.0,0.5,0.166667,0.25,0.0,0.0,6.0,1200.0,163.060103,215.422442,0.0,12.0,3
1448,7713.0,2249.367093,1.0,902.43,902.43,0.0,0.0,0.5,0.5,0.0,0.0,0.0,10.0,2500.0,789.29843,705.466936,0.0,12.0,3
1449,6677.0,2.796865,0.272727,170.92,170.92,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,7.0,4000.0,227.392057,37.257557,0.0,12.0,3
1450,335.0,6.127959,0.636364,82.85,0.0,82.85,0.0,0.636364,0.0,0.545455,0.0,0.0,13.0,3500.0,100.08381,108.827629,0.4,11.0,4
1451,2521.0,186.130209,0.636364,2546.94,1136.36,1410.58,0.0,0.666667,0.333333,0.583333,0.0,0.0,15.0,12000.0,4633.517467,216.399562,1.0,12.0,1
1452,3287.0,19.303362,0.818182,150.24,0.0,150.24,0.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1500.0,192.431598,156.449104,0.7,12.0,4
1453,3819.0,3711.955487,1.0,1241.4,626.4,615.0,0.0,0.666667,0.25,0.666667,0.0,0.0,22.0,11000.0,848.624102,855.287602,0.0,12.0,1
1454,5477.0,24.680177,1.0,265.0,0.0,265.0,0.0,0.818182,0.0,0.727273,0.0,0.0,9.0,1000.0,275.28379,137.385624,1.0,11.0,4
1455,2493.0,21.933648,1.0,113.0,0.0,113.0,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,1500.0,101.831302,152.018763,0.083333,12.0,4
1456,3345.0,6224.464489,1.0,4439.11,3884.1,555.01,0.0,0.833333,0.5,0.75,0.0,0.0,59.0,6500.0,2546.344149,4299.471274,0.0,12.0,1
1457,4909.0,1981.929376,1.0,145.8,0.0,145.8,0.0,0.833333,0.0,0.75,0.0,0.0,10.0,6000.0,2803.926679,467.477726,0.083333,12.0,4
1458,2357.0,95.731707,1.0,632.3,200.0,432.3,0.0,0.916667,0.083333,0.916667,0.0,0.0,12.0,2000.0,606.576346,173.221204,0.5,12.0,1
1459,5107.0,21.718289,1.0,182.27,0.0,182.27,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,1500.0,176.130076,171.217707,0.375,12.0,4
1460,6259.0,1023.323593,1.0,253.37,196.37,57.0,0.0,0.916667,0.5,0.5,0.0,0.0,16.0,1200.0,463.956486,250.187987,0.0,12.0,1
1461,8135.0,846.091011,1.0,2599.2,1212.28,1386.92,0.0,0.916667,0.333333,0.916667,0.0,0.0,19.0,3000.0,1900.699307,195.516066,0.0,12.0,1
1462,8165.0,151.006318,1.0,1455.97,412.69,1043.28,0.0,0.916667,0.333333,0.833333,0.0,0.0,39.0,1800.0,1380.904206,156.994712,0.363636,12.0,1
1463,1479.0,523.329585,1.0,5819.46,4646.02,1173.44,0.0,1.0,1.0,1.0,0.0,0.0,114.0,6000.0,5279.91437,194.433112,0.916667,12.0,1
1464,1887.0,225.282024,1.0,545.68,0.0,545.68,0.0,1.0,0.0,1.0,0.0,0.0,14.0,6500.0,1097.963345,176.797021,0.083333,12.0,4
1465,2109.0,169.820745,1.0,1578.12,135.0,1443.12,0.0,1.0,0.285714,0.857143,0.0,0.0,9.0,1000.0,1225.623209,102.687073,0.166667,7.0,1
1466,2783.0,56.68168,1.0,827.2,0.0,827.2,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1000.0,798.681574,174.491545,0.666667,12.0,4
1467,3027.0,25.840196,1.0,277.56,0.0,277.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,274.150799,176.998221,1.0,12.0,4
1468,5185.0,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,1.0,0.666667,1.0,0.0,0.0,123.0,7500.0,9423.715495,2925.275522,0.0,12.0,1
1469,5465.0,215.475718,1.0,670.65,300.0,370.65,0.0,1.0,0.083333,0.916667,0.0,0.0,18.0,3000.0,366.634123,185.037922,0.3,12.0,1
1470,5983.0,196.626598,1.0,2017.11,1056.66,960.45,0.0,1.0,1.0,0.75,0.0,0.0,28.0,7500.0,1425.513446,153.957216,1.0,12.0,1
1471,6225.0,1905.101343,1.0,455.72,0.0,455.72,0.0,1.0,0.0,1.0,0.0,0.0,22.0,3000.0,576.311637,701.949213,0.0,12.0,4
1472,6383.0,4338.558856,1.0,5677.76,1640.55,4037.21,0.0,1.0,0.083333,1.0,0.0,0.0,34.0,5500.0,1897.437629,1479.159589,0.0,12.0,1
1473,6567.0,349.855056,1.0,3200.5,2097.88,1102.62,0.0,1.0,1.0,1.0,0.0,0.0,50.0,7000.0,3119.528249,192.900599,1.0,12.0,1
1474,6667.0,56.748977,1.0,470.38,365.38,105.0,0.0,1.0,0.916667,0.416667,0.0,0.0,18.0,4500.0,514.48579,207.790429,0.0,12.0,1
1475,6999.0,1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0.0,59.0,1200.0,1282.705869,1300.596775,0.0,12.0,4
1476,7127.0,1262.631995,0.909091,405.0,405.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,7000.0,586.551078,424.343093,0.0,11.0,3
1477,7217.0,331.686553,1.0,2289.42,1227.08,1062.34,0.0,1.0,1.0,0.666667,0.0,0.0,37.0,9500.0,2184.371316,188.333341,0.0,12.0,1
1478,7963.0,190.096469,1.0,561.99,0.0,561.99,0.0,1.0,0.0,1.0,0.0,0.0,14.0,1000.0,372.859398,195.131923,0.0,12.0,4
1479,8137.0,1547.714145,1.0,2476.31,804.4,1671.91,0.0,1.0,0.416667,1.0,0.0,0.0,82.0,3500.0,4061.48987,333.50034,0.0,12.0,1
1480,8159.0,2006.793571,1.0,485.92,129.2,356.72,0.0,1.0,0.083333,1.0,0.0,0.0,24.0,4500.0,461.233712,730.057807,0.0,12.0,1
1481,8775.0,1205.235951,1.0,413.23,331.87,81.36,0.0,1.0,0.75,0.625,0.0,0.0,19.0,1200.0,476.38169,462.78765,0.0,8.0,1
1482,3151.0,566.147105,1.0,0.0,0.0,0.0,187.572355,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,1177.661577,190.365154,0.0,12.0,0
1483,4901.0,1572.097459,1.0,0.0,0.0,0.0,1128.876546,0.0,0.0,0.0,0.083333,3.0,0.0,2500.0,402.317895,402.142382,0.0,12.0,0
1484,6351.0,2286.673155,0.818182,0.0,0.0,0.0,2617.930904,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,602.563865,648.459886,0.0,12.0,0
1485,8383.0,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,407.588195,219.002184,0.0,12.0,0
1486,8751.0,1093.027318,1.0,0.0,0.0,0.0,92.01775,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,330.592103,227.755597,0.0,12.0,0
1487,939.0,4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1.0,8.0,10000.0,1904.849069,1428.029439,0.0,12.0,3
1488,3561.0,2629.928623,1.0,2830.88,2019.76,811.12,95.275458,0.916667,0.916667,0.416667,0.083333,1.0,62.0,4500.0,4889.053647,1141.960634,0.0,12.0,1
1489,6591.0,1659.190866,1.0,770.9,0.0,770.9,1191.521187,1.0,0.0,0.916667,0.083333,1.0,24.0,2500.0,58.892213,13333.79401,0.0,12.0,2
1490,6453.0,888.023397,0.909091,0.0,0.0,0.0,252.318137,0.0,0.0,0.0,0.090909,3.0,0.0,1500.0,1734.981714,317.921967,0.181818,11.0,0
1491,5111.0,4788.283283,1.0,0.0,0.0,0.0,437.808586,0.0,0.0,0.0,0.166667,2.0,0.0,5000.0,823.840717,1934.821741,0.0,12.0,0
1492,7351.0,1250.526799,1.0,2576.81,2576.81,0.0,599.535996,0.583333,0.583333,0.0,0.166667,2.0,34.0,3750.0,3811.567017,3536.319962,0.090909,12.0,3
1493,4529.0,3497.200665,1.0,1350.13,519.8,830.33,1938.008846,0.666667,0.416667,0.583333,0.166667,3.0,32.0,4000.0,1882.437447,1279.813588,0.0,12.0,2
1494,5761.0,2432.276042,1.0,7156.11,5921.26,1234.85,1543.726862,0.833333,0.833333,0.666667,0.166667,3.0,198.0,9500.0,1914.832296,621.422606,0.083333,12.0,2
1495,423.0,2506.085855,1.0,1723.3,1520.32,202.98,561.814107,0.916667,0.916667,0.666667,0.166667,3.0,32.0,3000.0,1328.848053,1344.153649,0.0,12.0,2
1496,3555.0,3122.507074,1.0,10755.68,6488.74,4266.94,573.846921,0.916667,0.833333,0.833333,0.166667,2.0,151.0,10000.0,5199.074518,787.853297,0.0,12.0,2
1497,4035.0,4962.753828,1.0,618.4,618.4,0.0,2555.103715,1.0,1.0,0.0,0.166667,2.0,12.0,7000.0,2412.673715,1565.706094,0.0,12.0,2
1498,8005.0,1144.128891,1.0,1373.27,688.15,685.12,1101.351331,1.0,1.0,0.833333,0.166667,4.0,30.0,4000.0,1705.162709,375.042212,0.0,12.0,2
1499,5303.0,1613.34907,0.909091,0.0,0.0,0.0,1606.322681,0.0,0.0,0.0,0.181818,3.0,0.0,4500.0,312.433361,648.139459,0.0,11.0,0
1500,5413.0,147.527826,0.727273,0.0,0.0,0.0,291.423252,0.0,0.0,0.0,0.181818,3.0,0.0,1200.0,114.87215,198.55418,0.0,11.0,0
1501,105.0,2061.27937,1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3.0,0.0,4500.0,552.713988,585.776445,0.0,12.0,0
1502,1389.0,709.475496,1.0,0.0,0.0,0.0,1240.838098,0.0,0.0,0.0,0.25,4.0,0.0,1000.0,1242.9897,402.871353,0.083333,12.0,0
1503,3699.0,2683.935652,1.0,0.0,0.0,0.0,2780.106659,0.0,0.0,0.0,0.25,5.0,0.0,4500.0,424.014365,1123.7209,0.0,12.0,0
1504,8691.0,6644.82923,1.0,0.0,0.0,0.0,2557.006793,0.0,0.0,0.0,0.25,9.0,0.0,7600.0,1648.570068,2284.360915,0.0,12.0,0
1505,2243.0,2130.117689,1.0,63.38,0.0,63.38,1131.804112,0.166667,0.0,0.166667,0.25,5.0,3.0,2500.0,1125.751115,592.360464,0.0,12.0,0
1506,2381.0,1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5.0,82.0,10000.0,10274.93122,528.241518,0.333333,12.0,2
1507,4393.0,408.310297,1.0,0.0,0.0,0.0,777.912775,0.0,0.0,0.0,0.333333,10.0,0.0,1500.0,1488.832955,193.298562,0.083333,12.0,0
1508,2931.0,5363.715074,1.0,118.41,118.41,0.0,4344.905863,0.083333,0.083333,0.0,0.333333,6.0,1.0,7000.0,1965.92346,1870.760877,0.0,12.0,0
1509,7147.0,2732.732417,0.727273,374.95,374.95,0.0,3998.665108,0.166667,0.166667,0.0,0.333333,43.0,7.0,5000.0,2056.177019,1781.660007,0.0,12.0,0
1510,3629.0,1829.837678,1.0,0.0,0.0,0.0,853.585813,0.0,0.0,0.0,0.363636,6.0,0.0,2000.0,383.433012,387.526832,0.0,11.0,0
1511,3189.0,2341.401664,1.0,0.0,0.0,0.0,1818.306309,0.0,0.0,0.0,0.416667,5.0,0.0,3000.0,668.918811,553.243869,0.0,12.0,0
1512,3887.0,4931.589653,1.0,0.0,0.0,0.0,379.770302,0.0,0.0,0.0,0.416667,14.0,0.0,5000.0,1026.639661,2349.407548,0.0,12.0,0
1513,7157.0,840.50105,1.0,0.0,0.0,0.0,1820.493358,0.0,0.0,0.0,0.416667,5.0,0.0,6500.0,805.79629,262.804339,0.0,12.0,0
1514,5813.0,2872.798614,1.0,27.16,0.0,27.16,2692.777044,0.083333,0.0,0.083333,0.416667,15.0,1.0,5000.0,507.240956,1102.034141,0.0,12.0,0
1515,4643.0,6262.211034,1.0,1456.07,76.07,1380.0,5425.912807,0.333333,0.083333,0.25,0.416667,16.0,8.0,10500.0,6933.817424,1823.289954,0.0,12.0,2
1516,5009.0,2527.531968,1.0,720.16,720.16,0.0,4783.105548,0.5,0.5,0.0,0.416667,15.0,13.0,3000.0,3866.435107,1094.491962,0.090909,12.0,2
